source_code,src_db_name,src_table_name,ods_table_name,col_name,col_type,col_comm,core_tag,ext_tags,ref_table,ref_column,join_miss_rate,agg_suggest,unit,time_role,scd_type,complex_type,fact_candidate,evidence_score,confidence,review_status,reason,updated_at
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,price_performance_score,varchar(255),【设备价格评分】：价格表现（30分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备价格评分】：价格表现（30分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,price_performance_basis,varchar(255),【设备价格评分】：价格表现-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备价格评分】：价格表现-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,supplier_price_openness_score,varchar(255),【设备价格评分】：供应商价格开放度（20分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备价格评分】：供应商价格开放度（20分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,supplier_price_openness_basis,varchar(255),【设备价格评分】：供应商价格开放度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备价格评分】：供应商价格开放度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,overall_delivery_ratio_score,varchar(255),【设备交付/相关文档评分】：设备整体交付比率（30分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备交付/相关文档评分】：设备整体交付比率（30分),评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,overall_delivery_ratio_basis,varchar(255),【设备交付/相关文档评分】：设备整体交付比率-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备交付/相关文档评分】：设备整体交付比率-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,invoice_accuracy_score,varchar(255),【设备交付/相关文档评分】：发票的准确、规范（10分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备交付/相关文档评分】：发票的准确、规范（10分),评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,invoice_accuracy_basis,varchar(255),【设备交付/相关文档评分】：发票的准确、规范-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备交付/相关文档评分】：发票的准确、规范-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,business_service_cooperation_score,varchar(255),【服务评分】：商务服务配合度(10分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务评分】：商务服务配合度(10分),评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,business_service_cooperation_basis,varchar(255),【服务评分】：商务服务配合度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务评分】：商务服务配合度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,safety_cooperation_deduction_score,varchar(255),【扣分项】：安全配合度(5分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【扣分项】：安全配合度(5分),评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,safety_cooperation_deduction_basis,varchar(255),【扣分项】：安全配合度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【扣分项】：安全配合度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,complaint_deduction_score,varchar(255),【扣分项】：投诉(5分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【扣分项】：投诉(5分),评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,complaint_deduction_basis,varchar(255),【扣分项】：投诉-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【扣分项】：投诉-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_fe,ods_yummy_commercial_evaluation_fe,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,project_to_be_evaluated,varchar(255),待评分项目,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:待评分项目标识,事实表中退化维度",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,is_assessment_completed,varchar(255),是否已完成评估,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:是否已完成评估,枚举/状态类字段",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,evaluator,varchar(255),评分人员,退化维度,,,,,,,,,,Y(初判),3,中,pending,"命名+注释:评分人名称,事实表中退化维度",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,business_evaluation_total_score,varchar(255),业务评价总分,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:业务评价总分,评价总分跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,contract_amount,varchar(255),合同金额,可加度量,,,,,sum,元,,,,Y(初判),3,中,pending,"注释:合同金额,可跨维度求和",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,our_company_entity,varchar(255),我司主体,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:我司主体,枚举/状态类字段",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,supplier_name,varchar(255),供应商名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:供应商名称,事实表退化维度(无独立供应商ID)",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,project_type,varchar(255),项目类型,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目类型,枚举/状态类字段",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,project_name,varchar(255),项目名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目名称,事实表中退化维度",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,tender_contract_score,varchar(255),【商务配合】：招标合同（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：招标合同（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,tender_contract_basis,varchar(255),【商务配合】：招标合同-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：招标合同-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,quotation_visa_score,varchar(255),【商务配合】：报价、签证（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：报价、签证（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,quotation_visa_basis,varchar(255),【商务配合】：报价、签证-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：报价、签证-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,payment_terms_score,varchar(255),【商务配合】：付款条件（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：付款条件（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,payment_terms_basis,varchar(255),【商务配合】：付款条件-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：付款条件-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,request_for_payment_score,varchar(255),【商务配合】：请款（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：请款（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,request_for_payment_basis,varchar(255),【商务配合】：请款-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：请款-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,commercial_contract_dispute_score,varchar(255),【商务配合】：商务合同纠纷（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：商务合同纠纷（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,commercial_contract_dispute_basis,varchar(255),【商务配合】：商务合同纠纷-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：商务合同纠纷-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,labor_dispute_score,varchar(255),【商务配合】：劳务纠纷（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：劳务纠纷（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,labor_dispute_basis,varchar(255),【商务配合】：劳务纠纷-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：劳务纠纷-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,settlement_documents_score,varchar(255),【商务配合】：结算资料（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：结算资料（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,settlement_documents_basis,varchar(255),【商务配合】：结算资料-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：结算资料-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,engineering_change_score,varchar(255),【商务配合】：工程变更（20分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：工程变更（20分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,engineering_change_basis,varchar(255),【商务配合】：工程变更-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：工程变更-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,malicious_overestimation_of_budget_score,varchar(255),【商务配合】：恶意高估预算（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【商务配合】：恶意高估预算（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,malicious_overestimation_of_budget_basis,varchar(255),【商务配合】：恶意高估预算-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【商务配合】：恶意高估预算-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,commercial_evaluation_miscellaneous,ods_yummy_commercial_evaluation_miscellaneous,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
yummy001,yummy,commercial_evaluation_post_delivery,ods_yummy_commercial_evaluation_post_delivery,project_to_be_evaluated,varchar(255),待评分项目,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:待评分项目标识,事实表中退化维度",2026-04-12
